fileName,anomaly,gan,isolation,method1,method2,method3,pca,allblack,colored,getcenterkernelized,autoencoder,diff_encoder,feat1,feat2,feat3,feat4
169632385654436838908372257983342217197_vtubl9.png,0,11756.0498,1,3288,398,3025,8.254950341,1407,0,521,-207102.3906,254,0.542515873,0.084623928,0,0.001655579
image_959.jpg,1,29985.07422,-1,1939,428,676,3.925917808,39,0,90,-100930,1,0.240959852,0.3294357,0,0.002418518
216840111366964013076187734852011280143005242_00-195-197.png,1,14780.07129,1,2106,6261,900,-12.46561609,0,0,203,-147803.4688,442,0.235565203,0.205617149,0,0.00353241
216840111366964012734950068292010144130824354_03-143-067.png,1,20544.89063,1,2783,572,729,-13.25558411,2395,0,155,-77478,278,0.175938731,0.257124119,0,0.003803253
216840111366964013686042548532013169103126865_01-196-050.png,0,12152.84766,1,2901,366,1849,10.06789149,1166,0,433,-159550.7656,321,0.587979949,0.084706265,0,0.001976013
216840111366964012989926673512011153143046018_01-018-152.png,0,14191.96289,1,2430,894,1225,-13.71171569,6395,0,746,-187936.25,490,0.363593498,0.134777114,0,0.003583908
13625.png,1,15878.73633,-1,2374,1598,900,-14.72092046,6646,0,1071,-4938.076172,443,0.281410924,0.231269148,0,0.001440048
216840111366964012734950068292010160112820831_04-010-189.png,1,19542.25977,-1,1557,4174,121,-13.03706019,0,0,48,32016.33203,94,0.31878878,0.214068244,-1,0.002538681
216840111366964012283393834152009020124944452_00-011-025.png,0,20680.67773,-1,871,314,121,-10.83736615,12795,0,133,-246372,1452,0.031892112,0.322441789,0,0.005918503
216840111366964013076187734852011161083026828_01-020-061.png,1,13075.07813,1,2930,601,1764,-12.94471488,2052,0,270,-212272.2188,427,0.285868929,0.199056947,0,0.002845764
216840111366964012989926673512011147092144443_00-148-039.png,0,12415.81836,1,3661,840,961,-13.81766336,581,0,769,-113044.2188,382,0.602929435,0.055454389,0,0.00233078
216840111366964012487858717522009233093906934_00-000-136.png,0,11325.65918,1,3565,757,2809,-10.97851692,1140,0,889,-249266.5469,390,0.622435378,0.081776578,0,0.001419067
216840111366964013076187734852011284092326810_01-001-066.png,0,9382.984375,1,3100,1269,1764,-12.50572606,7,0,660,-238056.2188,691,0.540730565,0.128304036,0,0.002178192
216840111366964012989926673512011139133612935_00-153-000.png,0,12622.05469,1,3326,397,1849,10.56998332,2233,0,297,-256328.7188,213,0.562264443,0.107512829,0,0.001916885
216840111366964012373310883942009167113146590_00-021-159.png,1,16101.30664,1,2650,524,1156,-12.18008142,4397,0,136,-161363.625,300,0.279754225,0.186158663,0,0.002639771
330558478249055450621691634642216034627_1cr1gn.png,0,11352.2207,1,3094,464,1600,-11.20190394,1254,0,706,-231482.6875,246,0.523809641,0.08975471,0,0.001754761
1275224313319801100263_03-157-084.png,1,13223.76172,1,2713,1084,729,-18.24491518,3473,0,661,-167643.875,514,0.283697444,0.168961589,0,0.00312233
121467239226353795970291816368934617022_2_ieh9m7.png,1,12082.51758,1,2661,765,961,-14.41121142,4006,0,356,-162241.2031,253,0.256067261,0.182418045,0,0.003360748
216840111366964012558082906712010043180304778_03-173-152.png,0,13947.97754,1,3168,460,2025,12.35140552,1735,0,541,-210569.625,285,0.453163136,0.114952895,0,0.002101898
1434.png,1,14092.90039,1,2600,0,225,-7.72247198,0,0,0,-311057,1,0.5516473,0.210435815,0,0.001070023
216840111366964013663026955732013119082648693_02-075-068.png,1,11029.14551,1,2343,1122,961,-16.73380573,4086,0,720,-126956.8594,350,0.304595158,0.177623315,0,0.003807068
216840111366964013076187734852011180124401264_00-145-073.png,0,14351.08887,1,2809,1137,1444,-0.896392364,0,0,53,-172599.8438,241,0.58467181,0.081821576,0,0.002183914
image_59.jpg,1,22216.87109,1,4089,1403,2916,12.5546068,0,1,163,-223637.0313,517,0.189827149,0.294131051,0,0.004108429
216840111366964013076187734852011259115209520_00-131-004.png,0,19118.86328,1,2877,977,2116,-16.61046964,5096,0,591,-176527.7031,413,0.353531055,0.144298598,0,0.003126144
216840111366964013217898866992012017183744188_01-047-000.png,1,16319.76758,1,2611,641,1156,-5.97511624,6235,0,275,-211090.375,205,0.154395582,0.197756778,0,0.003620148
216840111366964012989926673512011129092046155_00-148-184.png,0,12936.89453,1,2359,713,961,-15.77320171,4224,0,330,-174251.5938,361,0.402988946,0.123289101,0,0.002756119
216840111366964012558082906712010008121027629_03-122-025.png,0,14348.35742,1,3555,1959,961,15.05561194,103,0,772,-138878.125,474,0.63023221,0.07179362,0,0.002126694
216840111366964013217898866992011359121851931_01-005-178.png,1,14612.36719,1,2532,602,1156,-9.380872274,6551,0,153,-99259.65625,248,0.200653716,0.16978688,0,0.003429413
216840111366964013076187734852011187142050648_00-145-143.png,0,17295.65234,1,3212,299,2500,-5.80347599,1741,0,475,-296137.4688,284,0.386633798,0.18488243,0,0.002336502
216840111366964013590140476722013052084820657_02-069-019.png,0,9901.551758,1,3320,1071,1764,2.355667308,1398,0,470,-264615.1563,359,0.541800985,0.099342256,0,0.001537323
image_921.jpg,1,21887.94141,1,2449,50,625,-15.19564106,0,1,29,-152682.75,230,0.37409425,0.286599073,0,0.002893448
216840111366964013200840352202011318091550787_01-032-084.png,0,8818.392578,1,2992,1915,1296,-17.74807638,1562,0,945,-203554.1406,527,0.566463196,0.111542586,0,0.002210617
12752243479320241445795_00-165-189.png,1,11850.58496,1,2436,452,1089,-14.81139439,3728,0,244,-201587.0625,275,0.303168899,0.15878619,0,0.002912521
9597.png,1,17565.66016,-1,2354,10325,1156,-11.82073745,0,0,678,-586555.0625,180,0.360158977,0.252353324,0,0.002599716
216840111366964013297909654432012059113853344_01-143-078.png,0,12672.8877,1,3433,440,2025,-16.30905714,556,0,289,-198015.875,238,0.598774733,0.086103133,0,0.001728058
216840111366964013515091760022012310143711551_01-157-088.png,0,14276.23145,1,3312,1349,2916,-13.79698651,728,0,733,-147526.5,378,0.490450036,0.092197074,0,0.001789093
216840111366964012904401302362010333172253196_04-016-062.png,1,12944.16504,1,2353,1665,900,-16.7767657,0,0,112,-122108.8594,290,0.241997763,0.19614928,0,0.002906799
127522431331980905131_00-033-018.png,0,9244.160156,1,3291,568,1369,-10.1943804,834,0,501,-265312,282,0.599059584,0.090643191,0,0.001823425
ID_8c9853631.png,1,39010.14063,-1,2436,438,2209,8.520770955,9412,0,51,-176302.5625,314,0.159087069,0.169487209,0,0.003789902
9381.png,1,15990.92773,-1,1758,922,900,-0.74095508,6693,0,699,-45827.125,395,0.284055598,0.215878715,0,0.002111435
122946154094295359865895466714619455626_2r12i7.png,1,18037.59961,1,2961,626,2116,-15.72065493,3431,0,231,-295254.2188,212,0.17171123,0.209897748,0,0.003000259
216840111366964012558082906712009313085425499_00-103-073.png,0,12299.78711,1,2761,603,841,-18.08778184,0,0,111,-228106.9688,116,0.424907429,0.141583372,0,0.002326965
299870198188053612404185700394174416660_pcodc2.png,0,14926.30664,1,3072,325,1369,12.69604472,2576,0,436,-212334.4688,166,0.377253491,0.124989468,0,0.002138138
216840111366964012283393834152009021103937161_00-035-137.png,1,12437.87598,1,2942,592,1225,-9.990163546,3272,0,355,-292183.875,248,0.314491338,0.234383617,0,0.003360748
216840111366964013686042548532013171154219513_02-097-097.png,0,13730.77539,1,2935,1229,1849,4.029907943,0,0,118,-216557.8125,282,0.543669792,0.103860294,0,0.002178192
image_96.jpg,1,34229.39063,1,4608,0,4096,-14.97626075,0,1,106,-219694.3281,17,0.196557423,0.273017195,0,0.003923416
ID_674e456cb.png,1,27435.26953,-1,1726,189,625,13.40762897,11084,0,16,-112237.9688,271,0.107943366,0.230780867,0,0.004505157
244591807007341086699896331022294049695_o23fd5.png,0,9366.470703,1,2804,615,1296,8.59637749,2120,0,332,-219523.9375,195,0.561357397,0.073577282,0,0.001779556
216840111366964012558082906712010090133702291_03-163-050.png,1,22084.15039,1,2830,571,1369,-14.84803179,1578,0,455,-148367.125,376,0.179136533,0.232350069,0,0.003454208
image_544.jpg,1,21274.48047,1,2381,177,400,-15.80899377,0,1,2,-158871.25,175,0.341463737,0.333070044,0,0.002298355
image_709.jpg,1,20504.97266,1,2112,557,324,-15.85531279,0,1,5,-161726.5938,79,0.291205009,0.314357384,0,0.003515244
image_660.jpg,1,16299.63281,1,3939,2024,2209,-5.447865913,17,1,144,-245688.4531,457,0.370211666,0.194330193,0,0.002531052
184824051126989034734894410058467952231_1yjkg1.png,0,12860.41699,1,3522,196,2401,-13.73966799,750,0,127,-216970.3125,127,0.487008103,0.121870213,0,0.001874924
86682326-let-it-snow-greeting-card-random-falling-white-dots-background-random-falling-white-dots-on-red-back.jpg,1,33955.74609,-1,3552,2489,529,17.4009602,8361,0,172,-642664.4375,907,0.304759622,0.28446021,0,0.001459122
216840111366964013590140476722013042101249012_02-068-159.png,0,14462.74805,1,3340,2283,1936,-10.09370091,1193,0,708,-143377.6406,431,0.584843407,0.076260915,0,0.00198555
ID_0b288f6d8.png,1,38545.05859,-1,2013,500,1444,-15.60493246,11693,0,36,-75285.01563,300,0.069054151,0.206704772,0,0.004587173
216840111366964013293097335992012048192200786_01-101-081.png,1,12728.98633,1,2448,636,484,-14.2992972,7355,0,199,-139154.1875,217,0.256561336,0.156906786,-1,0.003643036
13398.png,1,14680.7666,-1,2684,6366,784,-2.985275531,64,0,523,-50938.27734,970,0.328694898,0.205611405,0,0.001861572
216840111366964012558082906712010014145247203_03-123-128.png,0,10938.59082,1,2947,655,729,-13.61464305,2431,0,210,-216962.2969,236,0.52150982,0.078729128,0,0.001941681
216840111366964012487858717522009264094925389_00-025-013.png,0,13913.25977,1,3270,600,1369,-5.16321484,913,0,277,-242121.0938,230,0.519146104,0.113158701,0,0.00213623
216840111366964012819207061112010251085315112_03-125-184.png,0,8442.803711,1,2424,772,1369,-14.74669189,0,0,216,-131829.6875,626,0.621897665,0.106502757,0,0.001804352
5152.png,1,16567.04297,-1,2781,7808,1521,-16.67968762,0,0,917,4673.703125,536,0.259036469,0.198631855,0,0.002262115
image_672.jpg,1,33137.50781,1,3715,1721,2025,-15.7573254,1011,1,67,-194945.75,300,0.233557039,0.225189568,0,0.00368309
216840111366964012373310883942009145094409195_00-036-010.png,0,20398.18359,1,3675,1580,4489,-12.58239847,180,0,1120,-141121.4063,449,0.471305196,0.147447534,0,0.002288818
158460017157902753588743473377096386962_m8e615.png,0,16156.39258,1,2084,224,841,-14.26178714,6200,0,229,-172476.75,340,0.228417677,0.159421913,0,0.003023148
216840111366964012487858717522009218090746373_00-005-092.png,1,16679.09375,1,2552,344,576,-6.80883654,2186,0,19,-59376.77344,180,0.350460447,0.16548043,0,0.001819611
image_590.jpg,1,27957.05469,1,2547,80,1296,-14.63574425,0,1,14,-143025,1,0.311617853,0.341366996,0,0.002408981
216840111366964013451228379692012284085905455_01-125-055.png,0,9727.46582,1,3062,895,1225,-16.24986006,1655,0,924,-262356.0313,482,0.619863649,0.089916513,0,0.002117157
image_909.jpg,1,37519.85938,1,4081,754,3364,-21.19019872,311,1,87,-262123,1,0.150753702,0.311573223,0,0.003412247
216840111366964013076187734852011196084158138_00-140-190.png,1,14752.91797,1,2946,621,1369,-13.45622137,4152,0,205,-284629.1875,230,0.256436657,0.191224341,0,0.002540588
216840111366964012558082906712010055103855811_03-164-140.png,1,15733.36719,1,2872,1671,1444,-13.24945222,4127,0,585,-73593.0625,456,0.203427559,0.182139438,0,0.002916336
10059.png,1,15169.80078,-1,2232,1604,900,-9.932835807,5881,0,394,-84410.67969,471,0.311080497,0.173722809,0,0.002635956
216840111366964013829543166512013344082948586_02-095-054.png,0,9368.266602,1,3099,1185,1849,-11.63791847,1311,0,637,-243571.125,453,0.640400124,0.082444853,0,0.001529694
216840111366964013402131755672012185124919343_01-121-184.png,1,19131.60938,1,2420,391,1296,-16.43809191,3244,0,56,-137079.9375,238,0.172920503,0.219552313,0,0.003379822
315969034012551736629062931166807691544-2_e4cpel.png,0,11318.57813,1,3090,733,1600,-13.14089179,1268,0,505,-215736.9688,231,0.502435401,0.088218061,0,0.001609802
263349350789736177515126622828206343961_bw8smu.png,1,18643.60547,1,2561,403,1225,-5.660518101,5194,0,243,-170661.3906,520,0.110588344,0.21780216,0,0.004724503
9871.png,1,15885.62695,-1,2044,1332,900,-9.117790362,6025,0,573,-35728.03516,329,0.311569755,0.17567019,0,0.002502441
216840111366964013515091760022012317084613751_01-156-065.png,0,8342.885742,1,3394,898,1764,-16.18352213,965,0,683,-271366,388,0.634601695,0.06500651,0,0.00147438
ID_adfcc5d54.png,1,31088.13281,-1,2109,445,1089,-17.93476249,10960,0,3,-70659.00781,248,0.110023724,0.195544194,0,0.004060745
216840111366964013076187734852011192143934762_00-141-163.png,0,15660.40918,1,3415,439,2500,-12.34132195,746,0,219,-212567.6875,420,0.547939312,0.093271293,0,0.00220871
216840111366964012339356563862009076123115984_02-125-028.png,1,12106.85352,1,2540,926,1024,-14.99899833,3987,0,257,-159208.7031,290,0.321813506,0.155130783,0,0.00304985
216840111366964012948363412702011019113015981_00-176-184.png,1,15215.23242,1,2874,4899,1225,-15.00298745,0,0,249,-142935.7031,283,0.262779015,0.180576938,0,0.002767563
118057258383507490336007172674400154526_dhx10a.png,1,14656.44727,1,2646,331,784,-14.34254089,3910,0,102,-191728.9688,237,0.234148328,0.184825942,0,0.002985001
197794831166403582774038378942668881695_pc3643.png,1,11764.59766,1,2525,342,784,-14.963164,4109,0,24,-257543.9375,207,0.309764432,0.187070121,0,0.002674103
image_418.jpg,1,21093.10938,1,3613,1797,1936,14.23183453,0,1,83,-384953.875,355,0.338862089,0.225985179,0,0.002807617
90325016415902563884374562227161959839_z7zdax.png,0,10309.93164,1,3191,506,1444,-12.60594339,1446,0,657,-226962.7188,282,0.562409009,0.069292854,0,0.00182724
ID_a0d29584f.png,1,35567.88281,-1,2274,529,2916,7.816834531,10473,0,92,-232330.625,547,0.130685093,0.201207299,0,0.004234314
18206228253028598419051431924526078020_ysg6t2.png,1,14928.0625,1,2475,765,2304,-3.383100214,3902,0,278,-273729.625,374,0.207446599,0.214739392,0,0.003055573
14328.png,1,16167.85547,-1,2065,283,529,-4.748776663,6031,0,974,-144209.5625,474,0.313472421,0.142339729,0,0.003076553
216840111366964013829543166512013352142927334_02-091-088.png,0,11941.9375,1,3594,1324,1024,-9.958157042,637,0,941,-242507.6719,400,0.642794819,0.05482824,0,0.002183914
162000985183980172112933863336996514689_e9bcqq.png,0,16187.86328,1,3212,310,1296,15.06714868,669,0,194,-152401.5156,225,0.611250497,0.064868643,0,0.002187729
216840111366964013076187734852011279104911776_01-000-188.png,0,12195.38867,1,3017,828,1024,-18.2043448,1805,0,397,-223900.9375,255,0.612378734,0.07770661,0,0.001871109
202140544561809110201370436771617082799_hf5qo0.png,0,19186.74609,1,2535,119,1296,-19.54530371,3982,0,418,-203582.9375,338,0.162584503,0.233673215,0,0.002323151
216840111366964012487858717522009254153346399_00-025-004.png,1,16276.33887,1,2332,233,1369,-14.9558691,5532,0,171,-149068.8281,161,0.196054825,0.214692479,0,0.002641678
216840111366964013590140476722013044091319066_02-062-101.png,0,12241.32227,1,3354,1106,1681,-16.39692853,1190,0,569,-232772.625,398,0.507395733,0.141897403,0,0.002082825
216840111366964013076187734852011235084354992_00-117-014.png,0,8169.926758,1,3259,1080,1764,-16.59841094,1512,0,759,-241704.4375,438,0.678306195,0.067249732,0,0.001630783
216840111366964013076187734852011180090008292_01-018-118.png,0,8805.894531,1,3335,1190,2025,-16.01292484,340,0,553,-277665.5625,364,0.621972337,0.084287875,0,0.001491547
216840111366964013686042548532013270091108553_02-018-043.png,0,8409.533203,1,3144,995,1681,-18.74235165,1420,0,662,-258757.9688,341,0.594228338,0.079045075,0,0.001478195
216840111366964012558082906712009356102754576_00-089-005.png,0,14964.57129,1,2582,666,1296,7.401276163,0,0,319,-169067.125,256,0.398331665,0.169519761,0,0.002229691
216840111366964013076187734852011207145908968_00-144-027.png,1,15800.47656,1,2306,4729,1600,-16.87824787,0,0,159,-133938.6406,254,0.175418376,0.216979741,0,0.003141403
216840111366964013686042548532013210104300395_02-030-162.png,0,11450.12695,1,3720,1176,1521,-13.26559045,209,0,1120,-260703.3125,448,0.668764675,0.072031059,0,0.002033234
202490708868636062081106462293196346838_bhejd0.png,1,14878.16895,1,2574,659,1296,12.09702704,5336,0,277,-114293.7188,309,0.238495986,0.177590763,0,0.003278732
9565.png,1,16518.49609,-1,2236,1249,961,-17.49595689,8908,0,803,-31054.00977,393,0.254179477,0.278441904,0,0.002624512
216840111366964013962490064942014136084150967_01-169-031.png,0,12696.06641,1,3156,554,1849,-11.17108486,2394,0,504,-190063.2188,248,0.462910749,0.108752681,0,0.001558304
image_519.jpg,1,31976.23828,1,4675,1894,6400,-8.324533813,292,1,98,-360304.5938,246,0.238064054,0.205394072,0,0.003890991
216840111366964013307756408102012082180159756_01-110-177.png,1,20768.27344,1,2229,1914,1089,-2.624041584,0,0,162,-94431.75781,285,0.250541813,0.264666628,0,0.003570557
216840111366964013076187734852011187130926349_00-145-104.png,1,15462.5957,1,3023,1252,2209,-17.19621538,2558,0,679,-275150.4375,560,0.26613451,0.204995787,0,0.003097534
ID_12e1001a3.png,1,26722.61914,-1,1476,188,256,-16.58092054,12268,0,2,-57736.46094,209,0.044197755,0.256432866,0,0.004934311
149352120527831519588931206037777085072_vde022.png,1,11680.13574,1,2411,806,1156,-10.84143928,4625,0,290,-143254.1406,306,0.299416588,0.157735907,0,0.003232956
216840111366964012901624094902010326090859685_04-023-009.png,0,10331.5293,1,3293,690,576,-9.539892693,1991,0,128,-191246.0938,243,0.62387553,0.067348346,0,0.001802444
216840111366964012283393834152009011111636395_00-016-127.png,0,11123.04492,1,2106,1288,361,-15.98275741,0,0,180,-145155.6563,209,0.621547152,0.073888442,0,0.001771927
216840111366964012768025509942010180082940645_04-005-128.png,0,19154.41016,1,3686,2065,2500,-14.55196231,127,0,849,-150957.875,537,0.515023204,0.117124311,0,0.002817154
216840111366964013451228379692012261165959805_01-056-069.png,0,10888.02441,1,3050,680,1225,-13.67524678,358,0,692,-219647.9844,253,0.644680463,0.052835861,0,0.001871109
216840111366964013217898866992011357095416242_01-010-120.png,0,10151.55957,1,3496,1592,1764,-17.1828279,1082,0,731,-219548.0625,433,0.604882548,0.076338465,0,0.00169754
216840111366964013534861372972013002121906125_02-011-039.png,1,14101.13965,1,2593,1148,1089,-14.30829856,3091,0,404,-144967.4688,331,0.287011703,0.170673445,0,0.003129959
216840111366964013686042548532013157134249321_02-104-163.png,0,12752.40723,1,3181,635,2116,-10.53347291,2177,0,276,-225306.625,175,0.468820982,0.092145374,0,0.001783371
216840111366964013418328332882012208100009634_01-061-022.png,1,16570.19531,1,2237,4532,729,-14.05311308,0,0,375,-223464.75,263,0.278001472,0.217326325,0,0.003408432
216840111366964013217898866992012024111504101_01-041-181.png,1,14026.94141,1,2228,2308,729,-18.06185836,0,0,155,-160410.5313,105,0.29515408,0.240438304,0,0.003669739
216840111366964012734950068292010159110816393_04-003-142.png,0,17976.2832,1,3474,603,2916,-16.21960139,426,0,1528,-142801.5156,624,0.532081563,0.142676739,0,0.002307892
216840111366964013451228379692012278164723309_01-123-051.png,1,12797.42383,1,2772,565,1225,-18.09199547,2263,0,217,-229324.75,141,0.315982861,0.20256587,0,0.002592087
12752243479320241763168_01-097-070.png,1,14642.27539,-1,2916,1590,841,-13.50717277,4922,0,1005,-249248.1094,584,0.322373906,0.173696959,0,0.00371933
216840111366964013534861372972012354130845655_01-126-199.png,0,10352.08594,1,3608,701,1936,-12.49336606,550,0,915,-197300.7188,361,0.630607465,0.073620366,0,0.001800537
00ffd5.png,1,20477.33203,-1,475,231,0,-12.17268945,15982,1,0,-191965.8281,3614,0.023869625,0.408991077,0,0.006824493
216840111366964013307756408102012093153219383_01-110-179.png,0,18372.82227,1,2616,1911,2025,0.230196668,0,0,96,-199209.3125,321,0.241906494,0.241552734,0,0.004009247
216840111366964012373310883942009194112912626_00-033-095.png,0,13044.53125,1,3507,475,2500,-10.67507244,2062,0,483,-236947.4688,267,0.558049692,0.099504059,0,0.001905441
216840111366964013274515230432012040100056626_01-096-007.png,0,9606.734375,1,3511,624,1681,-15.13928318,706,0,970,-181593.9531,550,0.682709533,0.062289369,0,0.001745224
image_43.jpg,1,21018.06641,1,4033,41,2916,12.03944685,0,1,387,-361043.1875,27,0.303391324,0.280055147,0,0.003093719
216840111366964012989926673512011152111627490_01-004-067.png,0,13587.53906,1,3348,548,2601,10.55834961,1801,0,637,-150243.6875,309,0.5865511,0.070929075,0,0.001653671
14400.png,1,20959.35938,-1,2106,1062,1024,-13.39517234,6168,0,584,-33245.0625,455,0.195885169,0.287947112,0,0.002298355
216840111366964012558082906712009328142731725_00-087-074.png,0,12349.93555,1,3550,1820,2916,-13.51378592,401,0,1116,-234997.8281,685,0.46568642,0.136706304,0,0.002550125
212420964538257647847522586082928947633_usw36z.png,0,12407.60742,1,3425,1518,2209,-12.9098187,780,0,718,-236021.75,348,0.584901237,0.116841873,0,0.001617432
ID_db383492c.png,1,29160.53516,-1,1749,344,625,-12.63583908,11648,0,9,-113039.2188,254,0.110486591,0.223585899,0,0.004491806
216840111366964013076187734852011283091935239_00-199-044.png,0,11163.25293,-1,3039,3224,900,-16.78525299,1765,0,990,-187344.7188,931,0.543100185,0.104695159,0,0.001970291
216840111366964013451228379692012292130057689_01-119-191.png,1,13592.06348,1,2719,678,1156,-10.54503224,2923,0,338,-188363.3438,312,0.255519265,0.199113434,0,0.003210068
260665526137925914547045321994279021459_rp9c88.png,1,16926.97266,1,2530,816,1089,-13.49836798,5397,0,276,-251224.5,405,0.20826141,0.217774395,0,0.00359726
216840111366964013590140476722013051114435511_02-069-010.png,1,13757.45313,1,3083,565,2025,6.029220181,2261,0,513,-135165.2813,349,0.555420091,0.074660118,0,0.002168655
216840111366964013394079738032012164123354894_01-143-050.png,1,12214.24414,1,2616,775,1024,-13.03008269,2887,0,211,-148512.5625,456,0.27467894,0.218466605,0,0.002996445
216840111366964012558082906712010084124706126_03-162-138.png,0,14385.26953,1,3628,1850,3249,-17.37613948,756,0,1212,-201191.7813,557,0.54002619,0.120119102,0,0.002357483
216840111366964012819207061112010278114339034_03-186-012.png,0,13849.05762,1,2903,2372,1936,0.793588069,0,0,285,-225330.5938,234,0.396007769,0.151383464,0,0.002252579
232932494651352886935187910213725327397_giu1np.png,1,18620.71875,-1,1641,450,676,-13.43671462,10125,0,378,-206776.2344,425,0.176907502,0.187819776,0,0.004526138
216840111366964012989926673512011136091351324_01-104-027.png,1,15109.19824,1,2621,352,961,-9.837607021,2406,0,65,-103875.9219,223,0.309420262,0.176294424,0,0.002523422
12803.png,1,15642.66895,-1,2107,1171,1089,-12.10569631,7168,0,589,-53365.14453,348,0.252905225,0.213861443,0,0.002716064
11900.png,1,17786.51953,-1,1904,1021,729,-14.15252578,6362,0,719,20077.92969,396,0.263555412,0.256010646,0,0.001775742
216840111366964012904401302362010328103958016_04-023-133.png,1,17681.44727,1,3171,1331,1296,-16.10573521,1608,0,417,-101298.5,272,0.478807285,0.082554956,0,0.002038956
216840111366964013217898866992011346095019518_01-003-024.png,1,16448.90234,1,2075,5478,676,-13.97748004,0,0,146,-111414.0156,202,0.239880812,0.230486941,0,0.002923965
216840111366964012989926673512011094125238980_00-187-188.png,1,13151.77539,1,2373,587,900,-14.78944484,2458,0,177,-234312.0313,236,0.419761548,0.169251685,0,0.002660751
216840111366964013076187734852011286100615317_01-002-137.png,1,15546.41895,1,2797,890,1600,-9.563762816,3722,0,110,-240542.8438,225,0.172623369,0.207524318,0,0.003162384
13636.png,1,17439.04492,-1,2073,919,784,-1.251738739,7947,0,610,10308.43359,479,0.266979154,0.265819355,0,0.002225876
217981760237425789224536065716290015244_g4dcja.png,0,12361.43457,1,3095,576,1369,-14.55940995,1393,0,440,-227759.1875,227,0.540884925,0.091507736,0,0.001634598
43840826051013333644710962344077053235_cdojjq.png,0,10823.26367,1,3186,716,1369,-14.83607208,2072,0,510,-203619.6563,260,0.519867048,0.073606962,0,0.001590729
216840111366964013686042548532013233111544410_02-002-123.png,0,12788.45313,1,3354,423,1521,-10.13511164,1345,0,143,-185574.5938,236,0.612875803,0.073971737,0,0.001808167
6948.png,1,16075.96973,-1,1736,1137,729,-14.0308981,7311,0,1193,-66020.15625,447,0.276659347,0.240750421,0,0.002166748
216840111366964012768025509942010197100940116_02-118-119.png,0,11784.52734,1,3196,456,1936,-12.1726085,2668,0,355,-180839.5938,300,0.609222441,0.067586742,0,0.00189209
216840111366964012558082906712009320135949265_00-101-018.png,0,18542.84375,1,3602,668,2916,-19.26298083,648,0,1521,-160322.5781,611,0.509684696,0.119418275,0,0.00204277
216840111366964013217898866992012013110303444_01-084-017.png,1,17667.02734,1,2471,218,729,-8.219689747,4059,0,69,-159544.5,187,0.262668561,0.186666092,0,0.002593994
ID_559ef87e5.png,1,26709.41797,-1,924,237,100,-11.22111034,15367,0,5,-749793,650,0.061675638,0.340106081,0,0.005950928
image_701.jpg,1,20860.32031,-1,4461,2706,4761,-5.846430693,0,1,417,-550384.4375,55,0.3265499,0.270750038,0,0.002433777
216840111366964013076187734852011255092022447_00-134-176.png,1,16461.55469,1,2151,5286,784,-14.39519402,0,0,228,-123589.8672,251,0.221945209,0.208331419,0,0.002717972
3366.png,1,18362.48828,-1,2416,709,4,-20.30613739,11001,0,0,-352899.4688,2736,0.312461985,0.266929956,0,0.003890991
216840111366964012283393834152008344133841109_00-095-141.png,0,12246.60449,1,3701,2550,1681,-14.58115377,539,0,956,-175978.0625,498,0.615133983,0.078462967,0,0.001848221
216840111366964012283393834152009016090152508_00-006-187.png,0,11320.56152,1,3144,1378,1521,-12.92488718,1764,0,726,-295474.0938,375,0.558458621,0.075314032,0,0.001785278
216840111366964013402131755672012179132033813_01-136-101.png,1,11606.96875,1,2825,493,1764,-14.57052928,2815,0,466,-59050.64063,665,0.318290773,0.170780676,0,0.002649307
216840111366964013663026955732013112102403340_02-077-141.png,1,19360.74414,1,3058,665,1936,-5.131692425,1314,0,521,-172607.9688,508,0.216597762,0.214960555,0,0.003694534
ID_92491f3e2.png,1,32397.69531,-1,1374,178,625,-8.657267301,12945,0,17,-167917.8438,710,0.021485871,0.275625191,0,0.005157471
ID_d7b1e4f3e.png,1,21148,-1,218,34,4,-8.273165769,15800,0,2,-410949.9375,2137,0.022033254,0.433762255,0,0.007062912
216840111366964012558082906712009351091024640_00-088-025.png,0,21256.90234,-1,2153,0,361,-10.54868105,0,0,2,-93070,1,0.541446377,0.15758655,0,0.002656937
image_106.jpg,1,30133.1875,1,2804,137,625,-12.82046162,0,0,22,-119039.4531,41,0.255616544,0.357126034,0,0.001602173
216840111366964012989926673512011090124053319_00-169-138.png,0,12464.43945,1,3055,586,729,-16.54418376,900,0,459,-239562.125,273,0.625703099,0.10441368,0,0.001897812
image_687.jpg,1,22270.25391,1,1713,0,529,-11.25299333,0,1,267,-331704.6875,148,0.356941435,0.200015319,-1,0.003299713
216840111366964012487858717522009289134717675_00-076-149.png,0,11186.8418,1,3114,1723,1444,-16.38285656,1202,0,597,-127006.2969,425,0.593646002,0.074253217,0,0.001981735
216840111366964013590140476722013051084704626_02-060-122.png,0,11078.26172,1,3377,965,1521,-18.1882737,135,0,527,-257285.7656,358,0.468732648,0.157325176,0,0.002086639
216840111366964012283393834152009016093248160_00-007-041.png,1,20059.11719,1,2191,285,784,-13.60608521,6739,0,105,-152613.5313,275,0.124053345,0.211719707,0,0.00333786
210144185722890082663506885518616226577_gy2b93.png,1,15176.27148,1,2044,545,961,-11.24076643,5926,0,148,-146690.8281,235,0.063791191,0.207837393,0,0.00368309
image_62.jpg,1,19971.75781,-1,2733,98,64,-15.77080712,0,1,0,-132352.25,299,0.413609898,0.286151961,0,0.001848221
